Entity,Code,Year,Fossil fuels per capita
Lithuania,LTU,1987,40673.594
Lithuania,LTU,1988,39706.69
Lithuania,LTU,1989,40633.14
Lithuania,LTU,1990,39650.72
Lithuania,LTU,1991,42503.055
Lithuania,LTU,1992,24042.82
Lithuania,LTU,1993,18332.168
Lithuania,LTU,1994,18030.246
Lithuania,LTU,1995,17844.078
Lithuania,LTU,1996,18828.234
Lithuania,LTU,1997,18314.188
Lithuania,LTU,1998,19208.453
Lithuania,LTU,1999,16738.117
Lithuania,LTU,2000,15314.283
Lithuania,LTU,2001,16514.537
Lithuania,LTU,2002,16643.885
Lithuania,LTU,2003,17033.48
Lithuania,LTU,2004,17876.232
Lithuania,LTU,2005,19437.664
Lithuania,LTU,2006,19759.744
Lithuania,LTU,2007,21703.596
Lithuania,LTU,2008,21484.146
Lithuania,LTU,2009,18460.195
Lithuania,LTU,2010,20366.06
Lithuania,LTU,2011,21474.453
Lithuania,LTU,2012,21613.164
Lithuania,LTU,2013,19747.482
Lithuania,LTU,2014,19155.162
Lithuania,LTU,2015,20158.504
Lithuania,LTU,2016,20643.973
Lithuania,LTU,2017,21664.525
Lithuania,LTU,2018,22812.98
Lithuania,LTU,2019,22510.846
Lithuania,LTU,2020,22176.492
Lithuania,LTU,2021,21979.531
Lithuania,LTU,2022,19655.875
Lithuania,LTU,2023,19347.47
Lithuania,LTU,2024,19425.875
Lower-middle-income countries,OWID_LMC,1965,899.47253
Lower-middle-income countries,OWID_LMC,1966,937.61426
Lower-middle-income countries,OWID_LMC,1967,949.58594
Lower-middle-income countries,OWID_LMC,1968,993.9454
Lower-middle-income countries,OWID_LMC,1969,1038.2283
Lower-middle-income countries,OWID_LMC,1970,1018.9648
Lower-middle-income countries,OWID_LMC,1971,1022.0307
Lower-middle-income countries,OWID_LMC,1972,1047.9902
Lower-middle-income countries,OWID_LMC,1973,1053.2487
Lower-middle-income countries,OWID_LMC,1974,1066.4977
Lower-middle-income countries,OWID_LMC,1975,1108.0352
Lower-middle-income countries,OWID_LMC,1976,1116.715
Lower-middle-income countries,OWID_LMC,1977,1159.4998
Lower-middle-income countries,OWID_LMC,1978,1155.5168
Lower-middle-income countries,OWID_LMC,1979,1212.3207
Lower-middle-income countries,OWID_LMC,1980,1235.844
Lower-middle-income countries,OWID_LMC,1981,1316.697
Lower-middle-income countries,OWID_LMC,1982,1331.4901
Lower-middle-income countries,OWID_LMC,1983,1375.2404
Lower-middle-income countries,OWID_LMC,1984,1406.3385
Lower-middle-income countries,OWID_LMC,1985,1739.4956
Lower-middle-income countries,OWID_LMC,1986,1785.5417
Lower-middle-income countries,OWID_LMC,1987,1868.2462
Lower-middle-income countries,OWID_LMC,1988,1934.1942
Lower-middle-income countries,OWID_LMC,1989,2026.9943
Lower-middle-income countries,OWID_LMC,1990,2095.156
Lower-middle-income countries,OWID_LMC,1991,2114.0908
Lower-middle-income countries,OWID_LMC,1992,2152.6477
Lower-middle-income countries,OWID_LMC,1993,2185.2083
Lower-middle-income countries,OWID_LMC,1994,2228.4246
Lower-middle-income countries,OWID_LMC,1995,2349.1548
Lower-middle-income countries,OWID_LMC,1996,2418.192
Lower-middle-income countries,OWID_LMC,1997,2488.1443
Lower-middle-income countries,OWID_LMC,1998,2539.4866
Lower-middle-income countries,OWID_LMC,1999,2594.0776
Lower-middle-income countries,OWID_LMC,2000,2674.3877
Lower-middle-income countries,OWID_LMC,2001,2664.8813
Lower-middle-income countries,OWID_LMC,2002,2713.39
Lower-middle-income countries,OWID_LMC,2003,2742.3613
Lower-middle-income countries,OWID_LMC,2004,2881.634
Lower-middle-income countries,OWID_LMC,2005,2989.7854
Lower-middle-income countries,OWID_LMC,2006,3019.2183
Lower-middle-income countries,OWID_LMC,2007,3185.6357
Lower-middle-income countries,OWID_LMC,2008,3318.3127
Lower-middle-income countries,OWID_LMC,2009,3459.864
Lower-middle-income countries,OWID_LMC,2010,3545.0427
Lower-middle-income countries,OWID_LMC,2011,3629.351
Lower-middle-income countries,OWID_LMC,2012,3740.3535
Lower-middle-income countries,OWID_LMC,2013,3766.6821
Lower-middle-income countries,OWID_LMC,2014,3916.2239
Lower-middle-income countries,OWID_LMC,2015,4033.8223
Lower-middle-income countries,OWID_LMC,2016,4166.9014
Lower-middle-income countries,OWID_LMC,2017,4264.635
Lower-middle-income countries,OWID_LMC,2018,4414.6455
Lower-middle-income countries,OWID_LMC,2019,4465.5146
Lower-middle-income countries,OWID_LMC,2020,4159.7266
Lower-middle-income countries,OWID_LMC,2021,4415.7905
Lower-middle-income countries,OWID_LMC,2022,4489.0195
Lower-middle-income countries,OWID_LMC,2023,4692.1655
Lower-middle-income countries,OWID_LMC,2024,4842.339
Luxembourg,LUX,1965,126015.78
Luxembourg,LUX,1966,119570.94
Luxembourg,LUX,1967,116808.164
Luxembourg,LUX,1968,125821.664
Luxembourg,LUX,1969,135067.12
Luxembourg,LUX,1970,139761.64
Luxembourg,LUX,1971,133642.27
Luxembourg,LUX,1972,136107.58
Luxembourg,LUX,1973,143083.98
Luxembourg,LUX,1974,144188.16
Luxembourg,LUX,1975,118988.8
Luxembourg,LUX,1976,118642.78
Luxembourg,LUX,1977,109554.26
Luxembourg,LUX,1978,113138.98
Luxembourg,LUX,1979,115657.4
Luxembourg,LUX,1980,106288.53
Luxembourg,LUX,1981,90517.76
Luxembourg,LUX,1982,84700.38
Luxembourg,LUX,1983,79048.65
Luxembourg,LUX,1984,85075.17
Luxembourg,LUX,1985,87340.8
Luxembourg,LUX,1986,84838.54
Luxembourg,LUX,1987,79466.35
Luxembourg,LUX,1988,80865.2
Luxembourg,LUX,1989,92344.016
Luxembourg,LUX,1990,96682.39
Luxembourg,LUX,1991,102465.84
Luxembourg,LUX,1992,101533.445
Luxembourg,LUX,1993,101517.516
Luxembourg,LUX,1994,96145.4
Luxembourg,LUX,1995,82334.92
Luxembourg,LUX,1996,83794.85
Luxembourg,LUX,1997,80794.02
Luxembourg,LUX,1998,76765.445
Luxembourg,LUX,1999,80237.7
Luxembourg,LUX,2000,84133.984
Luxembourg,LUX,2001,89116.27
Luxembourg,LUX,2002,96626.266
Luxembourg,LUX,2003,100221.55
Luxembourg,LUX,2004,111724.66
Luxembourg,LUX,2005,111608.62
Luxembourg,LUX,2006,107658.945
Luxembourg,LUX,2007,101698.305
Luxembourg,LUX,2008,99049.22
Luxembourg,LUX,2009,93017.67
Luxembourg,LUX,2010,96296.8
Luxembourg,LUX,2011,91738.484
Luxembourg,LUX,2012,87618.2
Luxembourg,LUX,2013,81012.72
Luxembourg,LUX,2014,76119.555
Luxembourg,LUX,2015,71759.03
Luxembourg,LUX,2016,68810.83
Luxembourg,LUX,2017,69378.55
Luxembourg,LUX,2018,70900.445
Luxembourg,LUX,2019,70213.81
Luxembourg,LUX,2020,57301.723
Luxembourg,LUX,2021,60626.293
Luxembourg,LUX,2022,52698.047
Luxembourg,LUX,2023,49338.22
Luxembourg,LUX,2024,50372.996
Malaysia,MYS,1965,3461.707
Malaysia,MYS,1966,3901.7188
Malaysia,MYS,1967,4097.8037
Malaysia,MYS,1968,4125.8755
Malaysia,MYS,1969,4386.605
Malaysia,MYS,1970,3999.3635
Malaysia,MYS,1971,4446.622
Malaysia,MYS,1972,4838.4907
Malaysia,MYS,1973,5006.6357
Malaysia,MYS,1974,4986.5273
Malaysia,MYS,1975,5029.8804
Malaysia,MYS,1976,5527.3325
Malaysia,MYS,1977,6395.639
Malaysia,MYS,1978,8350.585
Malaysia,MYS,1979,9356.939
Malaysia,MYS,1980,9458.031
Malaysia,MYS,1981,9451.981
Malaysia,MYS,1982,9840.051
Malaysia,MYS,1983,10934.609
Malaysia,MYS,1984,11092.244
Malaysia,MYS,1985,10569.503
Malaysia,MYS,1986,11228.493
Malaysia,MYS,1987,11080.862
Malaysia,MYS,1988,11204.682
Malaysia,MYS,1989,12353.346
Malaysia,MYS,1990,12877.158
Malaysia,MYS,1991,15775.043
Malaysia,MYS,1992,17445.744
Malaysia,MYS,1993,17023.367
Malaysia,MYS,1994,17424.584
Malaysia,MYS,1995,18712.803
Malaysia,MYS,1996,20617.686
Malaysia,MYS,1997,23583.697
Malaysia,MYS,1998,22060.83
Malaysia,MYS,1999,22648.336
Malaysia,MYS,2000,25679.723
Malaysia,MYS,2001,25810.797
Malaysia,MYS,2002,26685.66
Malaysia,MYS,2003,28332.541
Malaysia,MYS,2004,29894.094
Malaysia,MYS,2005,31635.334
Malaysia,MYS,2006,31234.389
Malaysia,MYS,2007,32661.977
Malaysia,MYS,2008,32993.69
Malaysia,MYS,2009,31342.346
Malaysia,MYS,2010,31876.584
Malaysia,MYS,2011,31686.371
Malaysia,MYS,2012,34021.145
Malaysia,MYS,2013,34824.22
Malaysia,MYS,2014,34370.203
Malaysia,MYS,2015,34240.42
Malaysia,MYS,2016,34945.957
Malaysia,MYS,2017,34285.242
Malaysia,MYS,2018,34317.71
Malaysia,MYS,2019,34605.92
Malaysia,MYS,2020,32654.906
Malaysia,MYS,2021,33570.31
Malaysia,MYS,2022,35864.33
Malaysia,MYS,2023,34511.805
Malaysia,MYS,2024,35498.598
Mexico,MEX,1965,6186.9287
Mexico,MEX,1966,6288.818
Mexico,MEX,1967,6155.967
Mexico,MEX,1968,6448.3594
Mexico,MEX,1969,6881.2505
Mexico,MEX,1970,7077.8813
Mexico,MEX,1971,7283.366
Mexico,MEX,1972,7841.0713
Mexico,MEX,1973,8220.34
Mexico,MEX,1974,8844.39
Mexico,MEX,1975,9311.587
Mexico,MEX,1976,9583.83
Mexico,MEX,1977,9794.358
Mexico,MEX,1978,10985.774
Mexico,MEX,1979,11818.939
Mexico,MEX,1980,12685.295
Mexico,MEX,1981,13449.306
Mexico,MEX,1982,13812.379
Mexico,MEX,1983,13442.87
Mexico,MEX,1984,13699.291
Mexico,MEX,1985,13934.341
Mexico,MEX,1986,13423.762
Mexico,MEX,1987,13659.877
Mexico,MEX,1988,13397.859
Mexico,MEX,1989,13791.698
Mexico,MEX,1990,14776.624
Mexico,MEX,1991,14947.677
Mexico,MEX,1992,14822.834
Mexico,MEX,1993,14533.272
Mexico,MEX,1994,15402.097
Mexico,MEX,1995,14475.402
Mexico,MEX,1996,14538.534
Mexico,MEX,1997,14764.57
Mexico,MEX,1998,15249.835
Mexico,MEX,1999,14979.762
Mexico,MEX,2000,15775.4
Mexico,MEX,2001,15517.31
Mexico,MEX,2002,15785.697
Mexico,MEX,2003,15873.39
Mexico,MEX,2004,16520.031
Mexico,MEX,2005,17836.893
Mexico,MEX,2006,17819.184
Mexico,MEX,2007,17821.568
Mexico,MEX,2008,18061.324
Mexico,MEX,2009,17777.139
Mexico,MEX,2010,17424.852
Mexico,MEX,2011,17940.777
Mexico,MEX,2012,17972.105
Mexico,MEX,2013,17755.816
Mexico,MEX,2014,17180.176
Mexico,MEX,2015,16876.566
Mexico,MEX,2016,17303.664
Mexico,MEX,2017,17537.902
Mexico,MEX,2018,16864.025
Mexico,MEX,2019,16516.094
Mexico,MEX,2020,14641.501
Mexico,MEX,2021,15282.755
Mexico,MEX,2022,15935.342
Mexico,MEX,2023,15988.774
Mexico,MEX,2024,15907.243
Morocco,MAR,1965,1070.6206
Morocco,MAR,1966,1490.6526
Morocco,MAR,1967,1566.6919
Morocco,MAR,1968,1625.5908
Morocco,MAR,1969,1694.2734
Morocco,MAR,1970,1744.6091
Morocco,MAR,1971,1789.4596
Morocco,MAR,1972,1894.5829
Morocco,MAR,1973,2157.961
Morocco,MAR,1974,2239.6013
Morocco,MAR,1975,2280.118
Morocco,MAR,1976,2429.028
Morocco,MAR,1977,2617.5327
Morocco,MAR,1978,2714.137
Morocco,MAR,1979,2950.31
Morocco,MAR,1980,2892.9004
Morocco,MAR,1981,2798.1567
Morocco,MAR,1982,2878.029
Morocco,MAR,1983,2893.9607
Morocco,MAR,1984,2876.8323
Morocco,MAR,1985,2888.0261
Morocco,MAR,1986,2904.0474
Morocco,MAR,1987,2911.6167
Morocco,MAR,1988,3009.2556
Morocco,MAR,1989,3234.2407
Morocco,MAR,1990,3247.0325
Morocco,MAR,1991,3233.1338
Morocco,MAR,1992,3606.5005
Morocco,MAR,1993,3648.5442
Morocco,MAR,1994,3921.82
Morocco,MAR,1995,3812.3972
Morocco,MAR,1996,3779.7046
Morocco,MAR,1997,3865.5447
Morocco,MAR,1998,3944.6296
Morocco,MAR,1999,4140.7114
Morocco,MAR,2000,4051.2695
Morocco,MAR,2001,4295.3013
Morocco,MAR,2002,4351.9224
Morocco,MAR,2003,4250.07
Morocco,MAR,2004,4787.6304
Morocco,MAR,2005,5203.8936
Morocco,MAR,2006,5243.464
Morocco,MAR,2007,5126.869
Morocco,MAR,2008,5591.179
Morocco,MAR,2009,5230.1147
Morocco,MAR,2010,5651.9653
Morocco,MAR,2011,5994.833
Morocco,MAR,2012,6054.619
Morocco,MAR,2013,6010.42
Morocco,MAR,2014,6062.8115
Morocco,MAR,2015,6038.633
Morocco,MAR,2016,6020.435
Morocco,MAR,2017,6247.91
Morocco,MAR,2018,6268.407
Morocco,MAR,2019,6737.106
Morocco,MAR,2020,6124.899
Morocco,MAR,2021,6727.559
Morocco,MAR,2022,6646.639
Morocco,MAR,2023,6582.34
Morocco,MAR,2024,6592.4404
Netherlands,NLD,1965,33652.184
Netherlands,NLD,1966,35571.836
Netherlands,NLD,1967,37183.23
Netherlands,NLD,1968,41152.17
Netherlands,NLD,1969,45295.883
Netherlands,NLD,1970,50471.145
Netherlands,NLD,1971,52589.64
Netherlands,NLD,1972,60498.125
Netherlands,NLD,1973,63665.39
Netherlands,NLD,1974,59489.555
Netherlands,NLD,1975,59270.254
Netherlands,NLD,1976,64094.863
Netherlands,NLD,1977,62588.805
Netherlands,NLD,1978,63336.64
Netherlands,NLD,1979,65155.188
Netherlands,NLD,1980,60511.74
Netherlands,NLD,1981,57019.875
Netherlands,NLD,1982,52498.766
Netherlands,NLD,1983,52590.883
Netherlands,NLD,1984,54400.543
Netherlands,NLD,1985,55737.703
Netherlands,NLD,1986,58106.92
Netherlands,NLD,1987,59021.89
Netherlands,NLD,1988,58763.574
Netherlands,NLD,1989,58574.977
Netherlands,NLD,1990,59759.754
Netherlands,NLD,1991,60418.984
Netherlands,NLD,1992,60558.664
Netherlands,NLD,1993,60574.164
Netherlands,NLD,1994,59511.04
Netherlands,NLD,1995,61619.76
Netherlands,NLD,1996,63911.06
Netherlands,NLD,1997,62686.902
Netherlands,NLD,1998,62413.316
Netherlands,NLD,1999,61167.168
Netherlands,NLD,2000,61422.992
Netherlands,NLD,2001,63278.926
Netherlands,NLD,2002,62787.695
Netherlands,NLD,2003,62909.95
Netherlands,NLD,2004,64643.773
Netherlands,NLD,2005,65478.22
Netherlands,NLD,2006,63955.844
Netherlands,NLD,2007,64686.36
Netherlands,NLD,2008,63339.695
Netherlands,NLD,2009,61788.19
Netherlands,NLD,2010,66981.55
Netherlands,NLD,2011,63099.336
Netherlands,NLD,2012,61712.523
Netherlands,NLD,2013,59854.715
Netherlands,NLD,2014,56794.082
Netherlands,NLD,2015,56869.227
Netherlands,NLD,2016,57472.453
Netherlands,NLD,2017,57215.715
Netherlands,NLD,2018,55007.676
Netherlands,NLD,2019,53611.926
Netherlands,NLD,2020,49829.293
Netherlands,NLD,2021,49870.32
Netherlands,NLD,2022,44720.418
Netherlands,NLD,2023,42380.13
Netherlands,NLD,2024,40738.4
New Zealand,NZL,1965,19634.994
New Zealand,NZL,1966,20406.215
New Zealand,NZL,1967,20174.377
New Zealand,NZL,1968,19962.527
New Zealand,NZL,1969,20436.516
New Zealand,NZL,1970,22936.205
New Zealand,NZL,1971,22556.941
New Zealand,NZL,1972,23819.207
New Zealand,NZL,1973,25112.033
New Zealand,NZL,1974,24200.688
New Zealand,NZL,1975,22986.283
New Zealand,NZL,1976,25250.56
New Zealand,NZL,1977,26806.973
New Zealand,NZL,1978,25461.465
New Zealand,NZL,1979,23528.666
New Zealand,NZL,1980,22624.53
New Zealand,NZL,1981,22384.29
New Zealand,NZL,1982,24858.836
New Zealand,NZL,1983,24951.697
New Zealand,NZL,1984,26667.008
New Zealand,NZL,1985,27587.643
New Zealand,NZL,1986,28912.049
New Zealand,NZL,1987,29466.295
New Zealand,NZL,1988,30498.832
New Zealand,NZL,1989,31478.771
New Zealand,NZL,1990,32146.414
New Zealand,NZL,1991,32557.014
New Zealand,NZL,1992,33725.375
New Zealand,NZL,1993,32835.496
New Zealand,NZL,1994,33610.344
New Zealand,NZL,1995,33906.97
New Zealand,NZL,1996,35362.414
New Zealand,NZL,1997,37140.516
New Zealand,NZL,1998,35005.574
New Zealand,NZL,1999,36937.645
New Zealand,NZL,2000,37856.71
New Zealand,NZL,2001,39355.945
New Zealand,NZL,2002,38617.85
New Zealand,NZL,2003,37238.49
New Zealand,NZL,2004,35624.625
New Zealand,NZL,2005,36141.023
New Zealand,NZL,2006,35860.31
New Zealand,NZL,2007,35055.344
New Zealand,NZL,2008,35370.438
New Zealand,NZL,2009,33078.438
New Zealand,NZL,2010,33096.79
New Zealand,NZL,2011,32531.701
New Zealand,NZL,2012,33985.68
New Zealand,NZL,2013,33898.47
New Zealand,NZL,2014,34604.29
New Zealand,NZL,2015,33814.562
New Zealand,NZL,2016,33155.945
New Zealand,NZL,2017,33994.836
New Zealand,NZL,2018,32672.32
New Zealand,NZL,2019,33375.06
New Zealand,NZL,2020,28750.416
New Zealand,NZL,2021,27668.504
New Zealand,NZL,2022,25802.744
New Zealand,NZL,2023,26793.736
New Zealand,NZL,2024,25851.338
North America,OWID_NAM,1965,51799.062
North America,OWID_NAM,1966,53768.812
North America,OWID_NAM,1967,54546.504
North America,OWID_NAM,1968,56982.824
North America,OWID_NAM,1969,58820.35
North America,OWID_NAM,1970,60211.3
North America,OWID_NAM,1971,60226.203
North America,OWID_NAM,1972,62305.2
North America,OWID_NAM,1973,64103.684
North America,OWID_NAM,1974,61424.418
North America,OWID_NAM,1975,58634.15
North America,OWID_NAM,1976,61058.332
North America,OWID_NAM,1977,62076.09
North America,OWID_NAM,1978,62038.34
North America,OWID_NAM,1979,62277.68
North America,OWID_NAM,1980,59515.227
North America,OWID_NAM,1981,57069.312
North America,OWID_NAM,1982,53611.348
North America,OWID_NAM,1983,52215.31
North America,OWID_NAM,1984,54182.863
North America,OWID_NAM,1985,53311.297
North America,OWID_NAM,1986,52698.062
North America,OWID_NAM,1987,53934.914
North America,OWID_NAM,1988,55552.91
North America,OWID_NAM,1989,56074.395
North America,OWID_NAM,1990,54864.363
North America,OWID_NAM,1991,53719.77
North America,OWID_NAM,1992,54059.18
North America,OWID_NAM,1993,54321.586
North America,OWID_NAM,1994,54914.617
North America,OWID_NAM,1995,54923.49
North America,OWID_NAM,1996,55996.51
North America,OWID_NAM,1997,56249.383
North America,OWID_NAM,1998,56131
North America,OWID_NAM,1999,56213.25
North America,OWID_NAM,2000,57377.055
North America,OWID_NAM,2001,55839.48
North America,OWID_NAM,2002,55899.535
North America,OWID_NAM,2003,55738.53
North America,OWID_NAM,2004,56272.125
North America,OWID_NAM,2005,55973.25
North America,OWID_NAM,2006,54660.707
North America,OWID_NAM,2007,55250.31
North America,OWID_NAM,2008,53047
North America,OWID_NAM,2009,49574.86
North America,OWID_NAM,2010,50630.61
North America,OWID_NAM,2011,49588.4
North America,OWID_NAM,2012,48051.64
North America,OWID_NAM,2013,48574.746
North America,OWID_NAM,2014,48437.562
North America,OWID_NAM,2015,47522.7
North America,OWID_NAM,2016,46666.195
North America,OWID_NAM,2017,46193.176
North America,OWID_NAM,2018,47334.074
North America,OWID_NAM,2019,46457.31
North America,OWID_NAM,2020,41824.566
North America,OWID_NAM,2021,43990.402
North America,OWID_NAM,2022,44567.44
North America,OWID_NAM,2023,43740.25
North America,OWID_NAM,2024,43599.81
North Macedonia,MKD,1990,13668.568
North Macedonia,MKD,1991,13103.051
North Macedonia,MKD,1992,13642.904
North Macedonia,MKD,1993,14318.897
North Macedonia,MKD,1994,13241.892
North Macedonia,MKD,1995,13150.953
North Macedonia,MKD,1996,15287.486
North Macedonia,MKD,1997,13502.2295
North Macedonia,MKD,1998,15077.516
North Macedonia,MKD,1999,13864.983
North Macedonia,MKD,2000,13312.91
North Macedonia,MKD,2001,13156.613
North Macedonia,MKD,2002,12606.49
North Macedonia,MKD,2003,13447.972
North Macedonia,MKD,2004,13086.704
North Macedonia,MKD,2005,13547.578
North Macedonia,MKD,2006,13636.205
North Macedonia,MKD,2007,14420.061
North Macedonia,MKD,2008,14207.345
North Macedonia,MKD,2009,13379.888
North Macedonia,MKD,2010,13232.214
North Macedonia,MKD,2011,14619.856
North Macedonia,MKD,2012,14053.116
North Macedonia,MKD,2013,12799.0625
North Macedonia,MKD,2014,12243.152
North Macedonia,MKD,2015,12118.612
North Macedonia,MKD,2016,12766.969
North Macedonia,MKD,2017,13372.875
North Macedonia,MKD,2018,13124.488
North Macedonia,MKD,2019,14482.995
North Macedonia,MKD,2020,12713.432
North Macedonia,MKD,2021,13301.645
North Macedonia,MKD,2022,14409.359
North Macedonia,MKD,2023,14608.758
North Macedonia,MKD,2024,13489.954
Norway,NOR,1965,18584.67
Norway,NOR,1966,20320.412
Norway,NOR,1967,20895.682
Norway,NOR,1968,22835.17
Norway,NOR,1969,24932.023
Norway,NOR,1970,27601.121
Norway,NOR,1971,26993.46
Norway,NOR,1972,28147.592
Norway,NOR,1973,28550.744
Norway,NOR,1974,26360.746
Norway,NOR,1975,26884.195
Norway,NOR,1976,29193.34
Norway,NOR,1977,29284.283
Norway,NOR,1978,32819.414
Norway,NOR,1979,33377.562
Norway,NOR,1980,32225.113
Norway,NOR,1981,30651.781
Norway,NOR,1982,29639.488
Norway,NOR,1983,29611.41
Norway,NOR,1984,30691.697
Norway,NOR,1985,31953.494
Norway,NOR,1986,33665.97
Norway,NOR,1987,33654.777
Norway,NOR,1988,32812.17
Norway,NOR,1989,33118.176
Norway,NOR,1990,31597.387
Norway,NOR,1991,30569.336
Norway,NOR,1992,30911.297
Norway,NOR,1993,31822.643
Norway,NOR,1994,33290.19
Norway,NOR,1995,34195.305
Norway,NOR,1996,36315.723
Norway,NOR,1997,37365.53
Norway,NOR,1998,37634.56
Norway,NOR,1999,37099.598
Norway,NOR,2000,36273.33
Norway,NOR,2001,36413.1
Norway,NOR,2002,36313.13
Norway,NOR,2003,37751.21
Norway,NOR,2004,37271.3
Norway,NOR,2005,36208.46
Norway,NOR,2006,36145.258
Norway,NOR,2007,36249.348
Norway,NOR,2008,34483.285
Norway,NOR,2009,33032.664
Norway,NOR,2010,34562.453
Norway,NOR,2011,33563.81
Norway,NOR,2012,32975.586
Norway,NOR,2013,32694.137
Norway,NOR,2014,32430.639
Norway,NOR,2015,32804.98
Norway,NOR,2016,31555.635
Norway,NOR,2017,31638.008
Norway,NOR,2018,31738.645
Norway,NOR,2019,30777.918
Norway,NOR,2020,28751.686
Norway,NOR,2021,28929.975
Norway,NOR,2022,28481.016
Norway,NOR,2023,27949.395
Norway,NOR,2024,26917.912
Oceania,OWID_OCE,1965,25761.375
Oceania,OWID_OCE,1966,26588.168
Oceania,OWID_OCE,1967,27526.385
Oceania,OWID_OCE,1968,28509.082
Oceania,OWID_OCE,1969,29040.76
Oceania,OWID_OCE,1970,30979.652
Oceania,OWID_OCE,1971,31374.15
Oceania,OWID_OCE,1972,32232.246
Oceania,OWID_OCE,1973,33870.83
Oceania,OWID_OCE,1974,35005.508
Oceania,OWID_OCE,1975,34767.062
Oceania,OWID_OCE,1976,35922.613
Oceania,OWID_OCE,1977,37474.176
Oceania,OWID_OCE,1978,37819.816
Oceania,OWID_OCE,1979,38481.457
Oceania,OWID_OCE,1980,38091.97
Oceania,OWID_OCE,1981,38023.434
Oceania,OWID_OCE,1982,37554.375
Oceania,OWID_OCE,1983,36762.566
Oceania,OWID_OCE,1984,37582.15
Oceania,OWID_OCE,1985,38089.746
Oceania,OWID_OCE,1986,38343.895
Oceania,OWID_OCE,1987,38873.367
Oceania,OWID_OCE,1988,39979.598
Oceania,OWID_OCE,1989,41320.926
Oceania,OWID_OCE,1990,41514.047
Oceania,OWID_OCE,1991,40587.773
Oceania,OWID_OCE,1992,40734.04
Oceania,OWID_OCE,1993,40886.695
Oceania,OWID_OCE,1994,41899.883
Oceania,OWID_OCE,1995,42375.105
Oceania,OWID_OCE,1996,43041.906
Oceania,OWID_OCE,1997,43621.43
Oceania,OWID_OCE,1998,43702.27
Oceania,OWID_OCE,1999,44916.09
Oceania,OWID_OCE,2000,44628.293
Oceania,OWID_OCE,2001,44513.566
Oceania,OWID_OCE,2002,44539.88
Oceania,OWID_OCE,2003,44263.215
Oceania,OWID_OCE,2004,44682.305
Oceania,OWID_OCE,2005,44143.89
Oceania,OWID_OCE,2006,45122.2
Oceania,OWID_OCE,2007,45305.965
Oceania,OWID_OCE,2008,45307.418
Oceania,OWID_OCE,2009,43525.324
Oceania,OWID_OCE,2010,42617.117
Oceania,OWID_OCE,2011,42557.79
Oceania,OWID_OCE,2012,41469.457
Oceania,OWID_OCE,2013,40915.156
Oceania,OWID_OCE,2014,40820.633
Oceania,OWID_OCE,2015,40801.684
Oceania,OWID_OCE,2016,39860.297
Oceania,OWID_OCE,2017,39386.33
Oceania,OWID_OCE,2018,38572.98
Oceania,OWID_OCE,2019,39023.78
Oceania,OWID_OCE,2020,35372.883
Oceania,OWID_OCE,2021,34230.82
Oceania,OWID_OCE,2022,34673.67
Oceania,OWID_OCE,2023,33928.89
Oceania,OWID_OCE,2024,33591.14
Oman,OMN,1965,166.39279
Oman,OMN,1966,203.50377
Oman,OMN,1967,882.06006
Oman,OMN,1968,1036.7483
Oman,OMN,1969,1438.9675
Oman,OMN,1970,1412.2805
Oman,OMN,1971,22714.63
Oman,OMN,1972,25231.861
Oman,OMN,1973,21320.436
Oman,OMN,1974,18912.955
Oman,OMN,1975,16568.465
Oman,OMN,1976,18235.354
Oman,OMN,1977,16733.195
Oman,OMN,1978,18485.121
Oman,OMN,1979,20201.014
Oman,OMN,1980,17037.115
Oman,OMN,1981,17050.557
Oman,OMN,1982,17421.605
Oman,OMN,1983,19002.33
Oman,OMN,1984,22310.965
Oman,OMN,1985,24838.732
Oman,OMN,1986,25109.262
Oman,OMN,1987,24641.56
Oman,OMN,1988,23917.87
Oman,OMN,1989,23724.553
Oman,OMN,1990,26429.148
Oman,OMN,1991,32859.07
Oman,OMN,1992,31123.568
Oman,OMN,1993,28780.873
Oman,OMN,1994,26192.926
Oman,OMN,1995,30118.719
Oman,OMN,1996,30375.232
Oman,OMN,1997,30807.531
Oman,OMN,1998,31152.217
Oman,OMN,1999,34921.227
Oman,OMN,2000,48620.9
Oman,OMN,2001,53324.79
Oman,OMN,2002,56120.258
Oman,OMN,2003,57588.85
Oman,OMN,2004,58819.91
Oman,OMN,2005,63469.54
Oman,OMN,2006,67833.37
Oman,OMN,2007,66942.76
Oman,OMN,2008,76528.73
Oman,OMN,2009,74281.89
Oman,OMN,2010,85979.016
Oman,OMN,2011,84460.266
Oman,OMN,2012,79910.4
Oman,OMN,2013,82843.93
Oman,OMN,2014,78943.07
Oman,OMN,2015,80626.695
Oman,OMN,2016,77121.92
Oman,OMN,2017,77549.836
Oman,OMN,2018,81769.39
Oman,OMN,2019,81316.12
Oman,OMN,2020,79852.52
Oman,OMN,2021,88045.59
Oman,OMN,2022,88673.7
Oman,OMN,2023,85174.93
Oman,OMN,2024,83610.02
Pakistan,PAK,1965,1450.508
Pakistan,PAK,1966,1422.2755
Pakistan,PAK,1967,1521.7384
Pakistan,PAK,1968,1670.0925
Pakistan,PAK,1969,1622.7911
Pakistan,PAK,1970,1567.5361
Pakistan,PAK,1971,1391.9484
Pakistan,PAK,1972,1212.3422
Pakistan,PAK,1973,1253.5289
